PMID	LABEL
30278376	1
16057320	1
34741877	1
6525939	1
28395746	1
33033327	1
30797990	1
22842228	1
29691845	1
8521415	1
12026164	1
2679911	1
8027550	1
34051227	1
34087988	1
2433892	1
11394529	1
976012	1
26954291	1
2412195	1
29463790	1
10952412	1
2293550	1
3330997	1
15900601	1
8561821	1
30679523	1
22797897	1
18560578	1
10485488	1
7301938	1
18620756	1
4946504	1
1234049	1
29987698	1
9620281	1
2970671	1
16638848	1
35339882	1
14555993	1
1668677	1
2836165	1
1977232	1
1531323	1
21374134	1
23639079	1
20847583	1
4927348	1
24270553	1
34775549	1
26056140	1
33472125	1
20461036	1
23210603	1
22571463	1
2143794	1
23410087	1
2910777	1
8020907	1
7681207	1
24872420	1
19383913	1
891263	1
7683214	1
4868022	1
11380694	1
11226459	1
21163134	1
3053737	1
24389870	1
31375751	1
25193510	1
28359942	1
10767341	1
11431328	1
20129249	1
1680878	1
12060610	1
27346197	1
12145295	1
10937346	1
28649545	1
10919659	1
1958480	1
3821905	1
24887326	1
223286	1
1035580	1
10851482	1
10908148	1
29900115	1
2794621	1
24201445	1
19706761	1
8269973	1
7002281	1
1937958	1
29291511	1
6596455	1
2247455	1
33268331	1
11697798	1
10071072	1
10769646	1
21729307	1
28548645	1
11342463	1
10223614	1
6972960	1
2544546	1
6265069	1
2937878	1
17186462	1
30802492	1
29034641	1
6349783	1
3100030	1
32409954	1
2454732	1
4357758	1
17284252	1
1893874	1
11776963	1
9712407	1
7511819	1
33184093	1
30199234	1
24042735	1
21289438	1
17532464	1
7678417	1
26216294	1
31962233	1
35220026	1
26778617	1
23811285	1
19797525	1
6244869	1
8589689	1
9593003	1
11494142	1
3340147	1
24197670	1
4139001	1
5263768	1
308840	1
22889595	1
24434149	1
20554890	1
5021706	1
8641715	1
21633632	1
30870686	1
5220177	1
12116365	1
5673231	1
6096694	1
7822823	1
22374462	1
2584721	1
19181659	1
35952620	1
11013137	1
25590338	1
2791350	1
510855	1
9426293	1
16166284	1
24448770	1
23148668	1
9852262	1
22768997	1
9596902	1
29069749	1
23419152	1
32659903	1
7586523	1
21290089	1
17761288	1
3476218	1
33892291	1
9038380	1
10455062	1
31286975	1
35397396	1
35653034	1
1992541	1
6231253	1
21246756	1
1681808	1
25574089	1
6861146	1
23545061	1
1542308	1
6018567	1
2284010	1
21573363	1
34796907	1
1653597	1
31078587	1
7607972	1
16281302	1
11782423	1
24353160	1
16912165	1
3117765	1
19962984	1
31158229	1
1692630	1
16314839	1
15558189	1
8307198	1
2243835	1
24944801	1
7651727	1
7297395	1
7251319	1
17338158	1
26045983	1
1967982	1
9288768	1
23381221	1
8630061	1
26602081	1
9579581	1
10565907	1
4547337	1
7590653	1
12649344	1
21862694	1
33157388	1
7535634	1
23975727	1
1369413	1
2429846	1
15144804	1
33497884	1
19370762	1
25326100	1
2502459	1
7967716	1
30617848	1
3049611	1
21155951	1
23161386	1
6975346	1
21273590	1
10868795	1
33619287	1
11843295	1
4842250	1
30193179	1
2674163	1
563848	1
35278881	1
24319668	1
9816265	1
2663143	1
35640676	1
6280941	1
30524896	1
6790625	1
11114720	1
8921940	1
23818183	1
7821848	1
872630	1
9443879	1
4780774	1
20195506	1
8492224	1
381090	1
18699724	1
17458138	1
17660348	1
19133265	1
6967340	1
2445169	1
22170099	1
31454679	1
23113940	1
11538954	1
20053776	1
2150594	1
22373426	1
11079502	1
31734643	1
21901615	1
18724815	1
14999283	1
30735882	1
2197220	1
29845452	1
6292115	1
7005696	1
22136931	1
1800129	1
21490598	1
17124347	1
15736406	1
29867922	1
2005900	1
6454757	1
26711993	1
27879209	1
26496030	1
29150645	1
20444515	1
24850740	1
25138665	1
6975314	1
3467830	1
8812265	1
12270117	1
29486399	1
3929396	1
2501514	1
25699542	1
22278370	1
33197628	1
29230913	1
34572026	1
6095109	1
8378314	1
14571772	1
18036641	1
29296734	1
1371253	1
32815117	1
7017936	1
3972471	1
15026329	1
20070913	1
9375005	1
1657403	1
3305281	1
35687491	1
18836024	1
3147274	1
12692236	1
29716531	1
3873500	1
12508245	1
8910379	1
7686545	1
10374849	1
186619	1
9747876	1
8581919	1
30529249	1
8319216	1
8649785	1
15003703	1
9193600	1
3919723	1
3125254	1
20099279	1
15621787	1
32062129	1
22556145	1
26351324	1
8096199	1
21617861	1
19850893	1
16143030	1
11062710	1
6949641	1
15471562	1
7742544	1
9000572	1
15903254	1
3167012	1
15958054	1
8650226	1
1444889	1
17708598	1
18045517	1
8383696	1
29657098	1
29546209	1
32777772	1
21528237	1
14033129	1
9371509	1
7896755	1
27087415	1
9090384	1
20631050	1
35598806	1
24372271	1
4363409	1
20594261	1
17554338	1
32705508	1
29162051	1
2352324	1
7601573	1
17917390	1
27879212	1
8428692	1
31626921	1
9699487	1
7554090	1
1225501	1
49975	1
3293662	1
20135361	1
2036925	1
6294325	1
24927333	1
28677541	1
11926188	1
2243668	1
29451719	1
7194480	1
20619320	1
6186672	1
21144060	1
8527399	1
2504489	1
1568228	1
31273215	1
2228514	1
16839877	1
22745439	1
26107436	1
6186076	1
27094764	1
10973154	1
6466977	1
307556	1
9292733	1
6197474	1
17097684	1
2917605	1
2518730	1
8770040	1
17547717	1
16195405	1
1373627	1
7994634	1
18494573	1
23817087	1
12364326	1
688225	1
5458787	1
2680052	1
23611983	1
8374779	1
21555572	1
9281449	1
9183640	1
2253239	1
14871991	1
10360377	1
273925	1
10330276	1
9594332	1
10612458	1
3422113	1
11688961	1
30793488	1
10377420	1
26559068	1
5248028	1
30776674	1
8552382	1
22344463	1
33504762	1
33892289	1
17440963	1
10752125	1
13465769	1
1828972	1
34539995	1
34953326	1
35093715	1
14736823	1
7947212	1
35405382	1
35890047	1
805428	1
31080112	1
17923759	1
24762992	1
19837275	1
8971032	1
15761868	1
8144402	1
33255686	1
35349366	1
5277089	1
11526487	1
18397474	1
3133120	1
3013663	1
6578507	1
6948298	1
20017137	1
31698574	1
30332471	1
17267688	1
26136155	1
30352278	1
15832078	1
11490155	1
1161015	1
33258111	1
27633085	1
3142218	1
8553556	1
7288834	1
17760811	1
8678827	1
34883447	1
8375931	1
6782865	1
2108149	1
8057484	1
8832629	1
31164570	1
25974130	1
21607521	1
14559809	1
15993408	1
4404256	1
9815652	1
12107841	1
6969782	1
21750719	1
23761224	1
12601555	1
34944965	1
8025023	1
24913258	1
21961524	1
35660921	1
36611	1
7864888	1
3471855	1
4316953	1
34419750	1
8979354	1
26295583	1
2447167	1
11371342	1
10544146	1
7819048	1
9018113	1
22020933	1
21982236	1
2308597	1
6093374	1
21840716	1
9192833	1
16919976	1
35638834	1
1486568	1
19608870	1
558123	1
26083347	1
23631600	1
19166587	1
1667204	1
1326002	1
16248536	1
17001014	1
3476183	1
28525328	1
3465719	1
2541219	1
1415390	1
6975769	1
6525937	1
15035290	1
6609821	1
6310568	1
23988909	1
9810706	1
11507040	1
32943986	1
17005940	1
9643977	1
12459642	1
1417788	1
9338139	1
29944992	1
6324641	1
7689482	1
20426848	1
11024147	1
8012961	1
2985973	1
4018796	1
15492858	1
22358905	1
24994677	1
15314238	1
4031543	1
32359397	1
17876679	1
9177449	1
17380436	1
3514636	1
8268926	1
14700538	1
6254498	1
23404217	1
7694002	1
18972186	1
7729950	1
22568886	1
545721	1
2492055	1
16453425	1
22967374	1
11568460	1
16249966	1
12815160	1
5693245	1
3476310	1
35358829	1
7759486	1
15892104	1
1730568	1
6396197	1
12702582	1
90011	1
10428507	1
24222713	1
3873342	1
3321409	1
18359977	1
1212110	1
19565302	1
24794839	1
3012965	1
8325707	1
28224081	1
658159	1
8428966	1
33865103	1
31791770	1
2072743	1
27775668	1
21785230	1
2550144	1
27696824	1
31396286	1
31221196	1
16357141	1
2922606	1
34688129	1
22923057	1
21149446	1
7686026	1
21214605	1
2384449	1
31756696	1
23325432	1
15265694	1
21098728	1
22655593	1
19435942	1
24086245	1
31006967	1
2495201	1
8986439	1
1905425	1
7688358	1
13874682	1
34496342	1
8764070	1
15859154	1
450131	1
10201648	1
1368811	1
19549886	1
7724535	1
22120178	1
3013426	1
2846394	1
11467477	1
6096696	1
10364001	1
33128952	1
24813252	1
34303284	1
20570890	1
11738860	1
14726435	1
295045	1
4348218	1
35421845	1
15130666	1
21987760	1
27006494	1
7517692	1
3498635	1
3004943	1
33477036	1
17154184	1
20176655	1
28765174	1
30096711	1
4194655	1
10601550	1
28552950	1
2137855	1
12955722	1
15735744	1
23951083	1
30503263	1
32954481	1
31884373	1
12851721	1
2413999	1
7198184	1
23175184	1
7508897	1
11312541	1
113411	1
9055854	1
8365576	1
22328975	1
29949606	1
22121396	1
3556752	1
7955071	1
16106419	1
1841731	1
3819393	1
2045389	1
3281371	1
8509434	1
30502910	1
34688128	1
8133033	1
9671407	1
34739849	1
34247110	1
6289490	1
20198326	1
32485643	1
12969251	1
7747814	1
25638158	1
2856252	1
23558109	1
35500377	1
27345806	1
10470293	1
14722322	1
19950064	1
26884178	1
33153523	1
30021620	1
162864	1
11796708	1
23325114	1
32739878	1
3880813	1
6151082	1
14694198	1
1338692	1
21220698	1
14720195	1
25179116	1
8392609	1
24797371	1
6248199	1
6787798	1
3081356	1
34878970	1
5252515	1
5483159	1
3583453	1
12164867	1
1310316	1
3412357	1
11564178	1
6958929	1
9013253	1
33039804	1
10617776	1
7175440	1
10637496	1
12186908	1
3670314	1
2085478	1
2943927	1
27474440	1
24286313	1
23421552	1
4806508	1
22022421	1
18071633	1
19897677	1
5818677	1
28452592	1
19576624	1
3445593	1
7507475	1
7952508	1
16925789	1
3130908	1
9178646	1
33611044	1
1753108	1
34298432	1
26900913	1
826452	1
1404494	1
12421930	1
9354455	1
24399253	1
2579259	1
2715180	1
29653142	1
29279323	1
33070102	1
8986779	1
6467211	1
23193063	1
13370509	1
6983990	1
2390488	1
3352272	1
14230407	1
27345971	1
29958801	1
18407253	1
31326749	1
16412259	1
11602516	1
6456144	1
27346022	1
27351128	1
9714233	1
8286010	1
26100205	1
26854618	1
7876305	1
22785463	1
8078883	1
8127021	1
6327321	1
9419420	1
6443274	1
30634129	1
7513543	1
12195425	1
17686531	1
8925136	1
2440567	1
20723345	1
2260675	1
29753274	1
2479472	1
233137	1
27346232	1
24172903	1
7578673	1
31962144	1
7951246	1
22905176	1
26987928	1
8643484	1
7297605	1
11839246	1
8022100	1
21357725	1
6088016	1
11119555	1
24416993	1
2263646	1
7163956	1
2139634	1
4084981	1
20100199	1
2848260	1
6575864	1
27879222	1
20220758	1
12934077	1
17233813	1
19523745	1
1087310	1
27879215	1
959779	1
12127398	1
6621576	1
10992426	1
3866123	1
9212023	1
1742725	1
7009747	1
9619491	1
3469013	1
10800166	1
30894373	1
23716474	1
28668559	1
6656882	1
27757696	1
1897572	1
17924059	1
11742799	1
23685455	1
3113841	1
10807753	1
9373942	1
2505924	1
1369335	1
11170126	1
21719345	1
12077343	1
12640734	1
12915678	1
10824687	1
2011574	1
28504813	1
7056443	1
124242	1
3821741	1
22310243	1
23074853	1
20383666	1
16015608	1
7525051	1
1657402	1
6961415	1
9847362	1
24403508	1
24843422	1
2045096	1
11429100	1
8180967	1
50878	1
6296550	1
33610019	1
29980109	1
11730845	1
11991756	1
24312454	1
6318979	1
14762709	1
35679758	1
94035	1
11504534	1
8168158	1
27283945	1
194867	1
20548779	1
23226101	1
11441343	1
2431037	1
30244336	1
10619961	1
22749038	1
10766188	1
8799130	1
16949358	1
35305469	1
19330555	1
19955206	1
10386986	1
26787901	1
18957096	1
33485186	1
7621407	1
2078409	1
23651173	1
12561972	1
6087353	1
11039672	1
21042716	1
27934599	1
15645427	1
1722323	1
383562	1
29990710	1
15133854	1
8347478	1
9484832	1
6278935	1
9349880	1
27789394	1
36009452	1
3261383	1
7135166	1
4366935	1
1582264	1
24840470	1
12237927	1
2540861	1
3426919	1
7927946	1
23940280	1
3257718	1
27934601	1
9709012	1
7699327	1
2992984	1
215599	1
3840329	1
14287274	1
12107847	1
32179492	1
30022673	1
6606670	1
2990217	1
3048438	1
35843021	1
23119007	1
1993557	1
16258264	1
22259013	1
4372597	1
6979575	1
10686945	1
10817511	1
28395799	1
7653891	1
10910924	1
21315921	1
2421227	1
28248456	1
11705865	1
10509003	1
10411109	1
13261081	1
9935160	1
2550359	1
17049468	1
20167281	1
1975513	1
7193044	1
2824833	1
1721614	1
18547965	1
10902607	1
15466163	1
3130528	1
5249812	1
4087463	1
8546900	1
34119955	1
10864201	1
32143590	1
94699	1
32542539	1
24196587	1
4025395	1
9344586	1
7380831	1
12505721	1
6864164	1
9494564	1
6984010	1
9436037	1
7514153	1
8759735	1
12096332	1
2981159	1
16127427	1
28190458	1
1711532	1
21360264	1
6412230	1
12581894	1
7682381	1
24312168	1
28444186	1
22740294	1
27110824	1
6365856	1
8642248	1
24391999	1
11832495	1
23272949	1
12192538	1
20585113	1
1713515	1
25267010	1
8571952	1
34419746	1
22993147	1
31898011	1
1327285	1
23835031	1
1607768	1
32771908	1
8223864	1
9298258	1
26694163	1
26032726	1
23637631	1
1260760	1
19608668	1
28564594	1
3928551	1
2784858	1
10433219	1
1878337	1
7599042	1
23519377	1
6285665	1
1661624	1
23234512	1
23555872	1
29051253	1
6153676	1
21642991	1
9413993	1
24513268	1
2628077	1
7820310	1
6971310	1
30449074	1
21145484	1
31669975	1
22745804	1
7967506	1
16035614	1
2233717	1
657122	1
22109279	1
1693429	1
17178751	1
8552396	1
8968737	1
719612	1
20421273	1
15150552	1
10544201	1
15277221	1
31525223	1
35395622	1
2095846	1
6431036	1
25846456	1
26958598	1
32229428	1
35128241	1
6255478	1
24551139	1
1325122	1
7085753	1
2425031	1
26434589	1
7907016	1
24587095	1
29094594	1
10398276	1
3435698	1
1647994	1
21559638	1
16210832	1
8050498	1
162911	1
10868964	1
28952927	1
31400702	1
7685988	1
9639523	1
9379426	1
35636248	1
19414362	1
2113086	1
12221015	1
30773217	1
25198726	1
25228880	1
23264559	1
12168675	1
21656536	1
2122240	1
20638124	1
10359051	1
2983332	1
3470760	1
2465288	1
35358245	1
158761	1
16319131	1
10189220	1
16288906	1
22343310	1
23320174	1
26363275	1
15668106	1
35489268	1
2184014	1
9121481	1
32446218	1
31562488	1
31570513	1
32916634	1
7760095	1
8657125	1
9311600	1
2323006	1
17928298	1
15719499	1
12953924	1
15235133	1
3858835	1
11228549	1
3337712	1
6468534	1
9658180	1
22720208	1
8824267	1
28394950	1
1283316	1
7510115	1
6861277	1
272914	1
9185703	1
1368752	1
10084404	1
10452996	1
18377224	1
25916297	1
24163160	1
21566739	1
1171141	1
30472757	1
25784373	1
23972731	1
7491763	1
8384076	1
6419122	1
15816562	1
30658253	1
10232421	1
12655154	1
18079351	1
1804771	1
8615606	1
6933460	1
2778352	1
2824665	1
6268866	1
35700636	1
22083648	1
9175740	1
8985100	1
36103774	1
7573309	1
8410493	1
17203170	1
27028405	1
9001223	1
2992762	1
26169745	1
16593348	1
3005411	1
9348245	1
12089864	1
6318711	1
35772297	1
21156289	1
7828599	1
31953491	1
2014260	1
26814192	1
16617990	1
22578220	1
8547680	1
27207249	1
21191746	1
3225639	1
24386429	1
32353702	1
24504480	1
1850015	1
19343458	1
22570807	1
36395688	1
21178974	1
24381102	1
15691325	1
25255091	1
26762899	1
16130900	1
11368454	1
9680106	1
29770536	1
35700634	1
19115345	1
9545195	1
380083	1
16244654	1
6713398	1
8943689	1
2158805	1
8807633	1
14207851	1
19344951	1
3826486	1
6877353	1
4343804	1
10497225	1
9475418	1
28986681	1
3186719	1
35445373	1
2340491	1
7577468	1
32279010	1
3881158	1
15941912	1
20974126	1
35853415	1
15814652	1
12682019	1
4028002	1
19336913	1
22020066	1
2706635	1
2519215	1
3757038	1
3024811	1
27558610	1
11115567	1
22006338	1
32603881	1
16961149	1
35421844	1
9033652	1
1319065	1
2845413	1
6092175	1
16919787	1
22121004	1
62799	1
17276572	1
7740654	1
886304	1
24027332	1
11243383	1
10721940	1
30254623	1
4425030	1
2562090	1
7492789	1
2601700	1
2945827	1
1369278	1
3567899	1
1091196	1
1730758	1
29342448	1
12776925	1
12775891	1
6604949	1
18923523	1
12621453	1
11426532	1
7558421	1
1804774	1
24399256	1
10590261	1
32921644	1
23274876	1
1319986	1
18423281	1
8289484	1
8307784	1
30987403	1
17611690	1
7847674	1
24525403	1
12182484	1
12640721	1
9364930	1
6186616	1
15380105	1
34388490	1
29390972	1
2886213	1
2475347	1
27328415	1
3158613	1
6206164	1
11507201	1
22741586	1
6163305	1
29960082	1
3611867	1
30371662	1
26368816	1
2995424	1
10577914	1
2441858	1
7814141	1
27789408	1
6403037	1
6208122	1
31683100	1
11739671	1
9636834	1
24582836	1
15090264	1
14620958	1
12753072	1
7196935	1
12237889	1
7057793	1
9741429	1
27197945	1
26797418	1
3030301	1
1326657	1
10069537	1
22282976	1
8291444	1
10775053	1
27013584	1
8353496	1
30312871	1
22669776	1
2535724	1
20221251	1
24425047	1
2981920	1
7542695	1
3338018	1
1701357	1
25303535	1
8081556	1
15859159	1
2442758	1
17363507	1
8799617	1
18600534	1
20103924	1
9168117	1
16428473	1
3045543	1
2526967	1
2870063	1
20418756	1
4879578	1
8889697	1
31986484	1
8985754	1
12508250	1
12967475	1
23974965	1
12645530	1
34087734	1
22140133	1
7850752	1
288488	1
1906291	1
26293203	1
608846	1
8814454	1
18000365	1
2060182	1
11288818	1
3500505	1
10794243	1
12529668	1
28846095	1
23527996	1
393521	1
6381852	1
3343518	1
18471491	1
12127564	1
16388305	1
2930681	1
3261687	1
10548109	1
34126558	1
31416301	1
34583279	1
15150084	1
2778838	1
31082679	1
477416	1
12725112	1
1645927	1
1751804	1
79542	1
2276992	1
19956504	1
7530506	1
90660	1
24055552	1
32544858	1
34999423	1
28839023	1
230835	1
28097494	1
9440818	1
30312873	1
33799280	1
6409440	1
19340543	1
7543637	1
11306464	1
10772384	1
7742926	1
1260765	1
35822500	1
21494657	1
3406012	1
3462415	1
28698966	1
3518473	1
18462435	1
2172194	1
8046247	1
8555123	1
26833402	1
22922681	1
12956882	1
7745744	1
33550138	1
11309308	1
12920029	1
15809345	1
33631521	1
6265934	1
15688027	1
1701980	1
15592718	1
9559344	1
29499499	1
32873916	1
16418264	1
7627995	1
22002331	1
30138849	1
83028	1
22509915	1
23856246	1
34087979	1
18442641	1
21667340	1
33450697	1
1711473	1
22246506	1
2442105	1
4810369	1
11032886	1
20944090	1
30017856	1
34087992	1
7649165	1
8094415	1
26605681	1
2121682	1
23307328	1
2982486	1
27510999	1
20434408	1
26972028	1
2434025	1
8794843	1
12943114	1
28464039	1
21249204	1
23839298	1
6301144	1
7131199	1
27203692	1
23266987	1
17072981	1
11431162	1
8806090	1
17701442	1
8422623	1
16782876	1
27102572	1
4333982	1
33830941	1
22829774	1
23085629	1
6677618	1
10397817	1
17210651	1
35933956	1
31228683	1
8074186	1
6571927	1
29320756	1
4318843	1
9211798	1
8934553	1
18268478	1
30616143	1
22678079	1
27345977	1
7565859	1
3329310	1
16895900	1
21376803	1
33176267	1
10739701	1
25492533	1
3527953	1
9106500	1
6188154	1
8187089	1
34628246	1
34663305	1
1282914	1
8394948	1
194347	1
17267196	1
17848307	1
26318720	1
4030625	1
11924911	1
2159524	1
12626399	1
69431	1
16376374	1
28869683	1
3733156	1
17083727	1
27280270	1
32058670	1
1708735	1
32937435	1
23660994	1
2243060	1
14729582	1
21801851	1
14673874	1
9499123	1
29156680	1
3409239	1
7705700	1
32229503	1
33053677	1
2415533	1
1913690	1
1446057	1
8563756	1
22008078	1
14737589	1
8370927	1
28257922	1
7200272	1
571828	1
8384671	1
7920641	1
26388441	1
20821352	1
32561641	1
18600223	1
26905198	1
182883	1
1849260	1
6157395	1
31909088	1
669727	1
7534699	1
1329795	1
24671650	1
31930453	1
15833837	1
33810901	1
8164056	1
30772683	1
11411040	1
34058684	1
36137325	1
28395807	1
18650470	1
711402	1
2386953	1
6542066	1
31749235	1
6811596	1
2466929	1
22902756	1
15241441	1
2324686	1
8300570	1
14762442	1
7059984	1
23958880	1
1900371	1
1028172	1
6654524	1
14673991	1
30650618	1
22936217	1
2391623	1
25950680	1
18398829	1
35078129	1
19003861	1
31741260	1
2216465	1
36162333	1
11513975	1
29677589	1
20121592	1
7514586	1
18253492	1
16228675	1
30135316	1
9266938	1
22272203	1
25581823	1
7503188	1
8069443	1
187876	1
29288969	1
22866095	1
21364009	1
3260813	1
7197403	1
26299970	1
1316227	1
30158855	1
10402490	1
15326157	1
1968359	1
8103757	1
15048994	1
9428346	1
33524396	1
15064773	1
35362864	1
9331070	1
26183925	1
14556224	1
14504386	1
10706463	1
11356674	1
26111446	1
22673189	1
12620411	1
31110351	1
9802061	1
31677525	1
7540235	1
9815701	1
6203516	1
11675135	1
12388689	1
27345781	1
8020967	1
3162233	1
19913532	1
9657109	1
2655894	1
9498752	1
9778046	1
12665480	1
32387766	1
2985952	1
2827813	1
22068913	1
10475266	1
10229096	1
29035842	1
7709052	1
23727927	1
23979321	1
15857504	1
4842087	1
22257080	1
15258184	1
3089283	1
28294316	1
21113464	1
19299331	1
8157682	1
33780728	1
11503031	1
6293961	1
2433209	1
24070420	1
9046062	1
7542171	1
26388567	1
3103453	1
7599108	1
24614157	1
3181269	1
1591220	1
1610070	1
20458752	1
25086988	1
19073238	1
31352199	1
2464361	1
2766456	1
27639374	1
18616678	1
7615790	1
3615018	1
8175910	1
11111114	1
22441127	1
6196137	1
34425650	1
17123516	1
1661347	1
31707212	1
22037470	1
31698190	1
1311324	1
9634089	1
14733907	1
12970738	1
30353276	1
233287	1
5920635	1
22429577	1
31173397	1
19344406	1
7782085	1
12357381	1
2423737	1
2550322	1
9371577	1
2144349	1
11249201	1
26726024	1
24950590	1
24130782	1
27991910	1
15293342	1
20071567	1
27862405	1
15746063	1
16969076	1
6125140	1
1373077	1
32442478	1
26194763	1
7843413	1
15123817	1
7533171	1
23342681	1
31659326	1
6229413	1
31132581	1
26980747	1
28610919	1
3121170	1
2777923	1
8943057	1
31491691	1
27536332	1
13806813	1
3866637	1
5625657	1
15350190	1
1694212	1
24879157	1
2542949	1
17432977	1
2415123	1
31838378	1
28039621	1
25031706	1
28855503	1
7751054	1
34695767	1
32059175	1
20889	1
31978347	1
33607466	1
6604273	1
793708	1
9345269	1
6302177	1
2837086	1
11146448	1
2458153	1
25732146	1
27161380	1
29450702	1
17645461	1
31536868	1
3949793	1
21372221	1
25904740	1
2313723	1
30007220	1
8642878	1
17409975	1
21699479	1
33610015	1
10330185	1
4363958	1
16314403	1
3935328	1
16783820	1
21668453	1
21948088	1
12948546	1
8206680	1
6209271	1
27345984	1
32737835	1
11721054	1
8695815	1
3417487	1
2167671	1
23675497	1
16230077	1
3702420	1
26631824	1
226983	1
11799138	1
6331549	1
828141	1
16688224	1
4516198	1
33887580	1
12089160	1
30508043	1
12067988	1
17876295	1
23135824	1
33329388	1
10972993	1
18445659	1
9388230	1
17237272	1
19394761	1
4639815	1
32880691	1
8852699	1
11157491	1
27346005	1
6538202	1
16612624	1
11881730	1
14623544	1
30366342	1
23140894	1
8488839	1
3965144	1
6891836	1
34800366	1
28395809	1
23955599	1
11001758	1
7510738	1
31514057	1
2307530	1
2177147	1
3881165	1
18562527	1
21914223	1
2754458	1
25227228	1
33398536	1
11541489	1
9870933	1
3396010	1
2702997	1
3121552	1
10329039	1
7510848	1
19383853	1
2543327	1
21849978	1
3815375	1
11409691	1
16337770	1
4831449	1
6584666	1
28415754	1
4203458	1
33360098	1
17668376	1
18802091	1
9824692	1
10365094	1
3256295	1
2466827	1
9118301	1
9291482	1
1150088	1
8733591	1
18052336	1
27907212	1
17635523	1
24355757	1
10456004	1
8578680	1
22086849	1
7198664	1
5777433	1
7763724	1
19746444	1
4319198	1
29088246	1
7765935	1
31255830	1
3009377	1
690610	1
1518821	1
6983917	1
17426441	1
26579384	1
8738419	1
9628911	1
30573663	1
16591537	1
4585080	1
21995494	1
3102392	1
6543243	1
20297920	1
12067210	1
29513845	1
17448240	1
22072749	1
4307755	1
24260272	1
12898310	1
29923277	1
7828152	1
29671673	1
10980596	1
17552027	1
26147118	1
10630978	1
6196781	1
26330541	1
1389533	1
1799679	1
36146860	1
8608962	1
8136267	1
10194529	1
2450920	1
13475808	1
2033646	1
8385096	1
8765162	1
10698967	1
24398227	1
21804562	1
35905739	1
33277516	1
28178429	1
29787063	1
14564014	1
2156614	1
1982895	1
2181436	1
17537454	1
33023468	1
2824416	1
2565325	1
2293663	1
16461459	1
8104372	1
10741911	1
24285995	1
7543080	1
2418246	1
21136193	1
2467304	1
4277389	1
28664308	1
17210723	1
9352123	1
2841494	1
9177396	1
1717839	1
2573357	1
6365778	1
1326316	1
6165463	1
23203928	1
21226962	1
9610725	1
12635657	1
865488	1
32791482	1
5224274	1
18519566	1
9892114	1
11518773	1
31121475	1
283420	1
6684098	1
22207358	1
10823949	1
2829363	1
25118216	1
8402660	1
34087977	1
35934930	1
29477592	1
30144656	1
24041801	1
276874	1
30103855	1
27879217	1
12661003	1
33896369	1
14033130	1
1333373	1
8288629	1
19915932	1
7518528	1
31963405	1
10793066	1
1715887	1
9345037	1
26246271	1
3185589	1
8386606	1
32544857	1
16281286	1
6321612	1
1556003	1
3180053	1
7404271	1
1855224	1
32870449	1
34971932	1
6934848	1
1980607	1
8344493	1
11070410	1
10915858	1
178673	1
9032314	1
22519755	1
18755687	1
2423348	1
34943907	1
21865653	1
23244326	1
15852273	1
27558607	1
27996158	1
18597307	1
2568172	1
2998805	1
9415280	1
2785799	1
9842975	1
2825700	1
10574950	1
28762252	1
16223334	1
9088943	1
8978593	1
2581684	1
8018954	1
34284273	1
19643912	1
11299314	1
9235907	1
1328123	1
22580906	1
22849686	1
27397505	1
35782611	1
8575599	1
9010035	1
36139474	1
15801155	1
22179686	1
6180012	1
10070958	1
24375231	1
7188699	1
20422346	1
16257970	1
6042436	1
25398248	1
7681058	1
1471614	1
9714068	1
6200130	1
1568450	1
7560086	1
8957066	1
12097587	1
32977293	1
2901344	1
6273843	1
20595615	1
15859161	1
14532968	1
32679819	1
8631947	1
6435883	1
4290606	1
3165665	1
10930538	1
15026149	1
8339273	1
14505439	1
16136460	1
27270441	1
22509917	1
2748491	1
19914712	1
23295736	1
7564472	1
22207898	1
8495813	1
9634594	1
3003017	1
12482345	1
19252477	1
3975607	1
6192933	1
28476783	1
22232672	1
20497291	1
20679594	1
25773167	1
8156826	1
35717858	1
22745653	1
11133995	1
34678663	1
35109825	1
9557624	1
30851551	1
19054577	1
25120651	1
4472134	1
1358347	1
1560787	1
9201229	1
19878119	1
29330774	1
7490993	1
9447816	1
9802058	1
23196801	1
3598280	1
17686877	1
28159921	1
7633286	1
9458347	1
4311790	1
1329502	1
19584307	1
31743839	1
11272172	1
31970311	1
7418008	1
7698984	1
14670927	1
35987121	1
16715129	1
7687180	1
13207312	1
20111645	1
7949178	1
36283273	1
11583982	1
28620374	1
3221828	1
14697648	1
2425939	1
34058685	1
7144906	1
29684900	1
6156457	1
21159783	1
9950954	1
26444236	1
6437672	1
6632775	1
166944	1
2808036	1
1855213	1
17492774	1
5728341	1
3368402	1
11051255	1
19404254	1
3365703	1
7539213	1
2307545	1
35263701	1
34959203	1
10981959	1
9501201	1
12063178	1
11138979	1
8912708	1
17982658	1
10606818	1
23884459	1
1984792	1
18567838	1
12412578	1
16310421	1
20388200	1
3900210	1
6257492	1
10852349	1
9615743	1
34549357	1
25678842	1
10639591	1
8639765	1
32534167	1
11452007	1
13545791	1
3110293	1
31760295	1
20673130	1
5230142	1
24752077	1
4527790	1
2893555	1
2473086	1
6644070	1
3026973	1
26692948	1
36219982	1
11841405	1
20847082	1
6296854	1
19947933	1
18247100	1
202576	1
9182658	1
8425198	1
34118567	1
6547209	1
5800666	1
24553072	1
